,Title,Date,Link to event
545,FREE Virtual Cooking Class: Roast Chicken with Wild Mushroom Gravy,"Wed, Nov 16, 2022 4:00 PM PST (-08:00)",https://www.eventbrite.com/e/free-virtual-cooking-class-roast-chicken-with-wild-mushroom-gravy-tickets-444339219567?aff=ebdssbonlinesearch
546,The Holocaust: Reflections from the UVA Classroom,"Thu, Nov 10, 2022 3:00 PM EST (-05:00)",https://www.eventbrite.com/e/the-holocaust-reflections-from-the-uva-classroom-registration-432561893267?aff=ebdssbonlinesearch
547,Is America Ready for a Multipolar World?,,https://www.eventbrite.com/e/is-america-ready-for-a-multipolar-world-tickets-457352302047?aff=ebdssbonlinesearch
548,2022 EQUITY CROWDFUNDING WEEK,"Wed, Nov 9, 2022 11:00 AM PST (-08:00)",https://www.eventbrite.com/e/2022-equity-crowdfunding-week-tickets-399229234387?aff=ebdssbonlinesearch
549,Part 1 Vascular Assessment for Podiatrists - Prof McIntosh&Dr. MacGilchrist,"Thu, Nov 10, 2022 8:00 PM GMT (+00:00)",https://www.eventbrite.ie/e/part-1-vascular-assessment-for-podiatrists-prof-mcintoshdr-macgilchrist-tickets-444632376407?aff=ebdssbonlinesearch
550,Maria Ressa in conversation with Katharine Viner,"Mon, Nov 21, 2022 8:00 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/maria-ressa-in-conversation-with-katharine-viner-tickets-439530646997?aff=ebdssbonlinesearch
551,Restructuring a Non-profit Board/Organization: A Panel Discussion,"Tue, Nov 15, 2022 1:30 PM MST (-07:00)",https://www.eventbrite.ca/e/restructuring-a-non-profit-boardorganization-a-panel-discussion-registration-441342977727?aff=ebdssbonlinesearch
552,36th Annual Caregiver's Conference: Caregiving with Hope and Inspiration,"Wed, Nov 9, 2022 10:00 AM EST (-05:00)",https://www.eventbrite.com/e/36th-annual-caregivers-conference-caregiving-with-hope-and-inspiration-tickets-320054300027?aff=ebdssbonlinesearch
553,Digital Preservation Myths and Realities | Archives Unlocked,"Sun, Nov 13, 2022 4:00 PM +08 (+08:00)",https://www.eventbrite.sg/e/digital-preservation-myths-and-realities-archives-unlocked-tickets-421250550737?aff=ebdssbonlinesearch
554,"BMS Talks: PhD Students Present - Mycotoxins, Mycobiomes and Mycoparasitism","Wed, Nov 9, 2022 7:30 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/bms-talks-phd-students-present-mycotoxins-mycobiomes-and-mycoparasitism-tickets-443245819177?aff=ebdssbonlinesearch
555,DECOLONISING MUSIC EDUCATION,"Tue, Nov 22, 2022 6:00 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/decolonising-music-education-tickets-416248349017?aff=ebdssbonlinesearch
556,Young Onset Dementia (YOD) | Mind Your Body,"Tue, Nov 8, 2022 7:00 PM +08 (+08:00)",https://www.eventbrite.sg/e/young-onset-dementia-yod-mind-your-body-tickets-443107014007?aff=ebdssbonlinesearch
557,Free Online German Course,"Sat, Nov 19, 2022 3:00 PM +04 (+04:00) + 1 more event",https://www.eventbrite.com/e/free-online-german-course-tickets-137212804191?aff=ebdssbonlinesearch
558,Medi-Cal Peer Support Specialist Law & Ethics Training,"Fri, Nov 18, 2022 9:00 AM PST (-08:00)",https://www.eventbrite.com/e/medi-cal-peer-support-specialist-law-ethics-training-tickets-388843159357?aff=ebdssbonlinesearch
559,SAW Friday Night Comics Workshops,"Fri, Nov 11, 2022 7:00 PM EST (-05:00) + 6 more events",https://www.eventbrite.com/e/saw-friday-night-comics-workshops-tickets-384227403507?aff=ebdssbonlinesearch
560,Developing Resilience in Sensitive Children and Young People,"Wed, Dec 7, 2022 12:00 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/developing-resilience-in-sensitive-children-and-young-people-tickets-365448535407?aff=ebdssbonlinesearch
561,"HAUNTED TALES, A Ghostly Evening with Lisa Morton and Leslie S. Klinger","Mon, Nov 7, 2022 6:00 PM PST (-08:00)",https://www.eventbrite.com/e/haunted-tales-a-ghostly-evening-with-lisa-morton-and-leslie-s-klinger-tickets-441211885627?aff=ebdssbonlinesearch
562,"Hope, Cancer, Chronic Illness and Palliative Care","Mon, Nov 21, 2022 7:00 PM AEDT (+11:00)",https://www.eventbrite.com.au/e/hope-cancer-chronic-illness-and-palliative-care-tickets-295989511597?aff=ebdssbonlinesearch
563,Urban artificial intelligence: How can we urbanise technology,"Tue, Nov 8, 2022 6:00 PM CET (+01:00)",https://www.eventbrite.es/e/urban-artificial-intelligence-how-can-we-urbanise-technology-tickets-443281445737?aff=ebdssbonlinesearch
564,"Virtual Open Mic NYC At Your Service, Isolation Be Gone!","Mon, Nov 7, 2022 8:30 PM EST (-05:00) + 5 more events",https://www.eventbrite.com/e/virtual-open-mic-nyc-at-your-service-isolation-be-gone-tickets-100981989850?aff=ebdssbonlinesearch
565,Creativity Jumpstart: De-stress with Art (Monday),"Mon, Nov 7, 2022 2:00 PM EST (-05:00) + 2 more events",https://www.eventbrite.com/e/creativity-jumpstart-de-stress-with-art-monday-tickets-390681698477?aff=ebdssbonlinesearch
566,FREE Eating Disorder Treatment Seminar Series,"Wed, Nov 16, 2022 12:00 PM PST (-08:00) + 1 more event",https://www.eventbrite.com/e/free-eating-disorder-treatment-seminar-series-registration-319081650807?aff=ebdssbonlinesearch
567,Financing Your Small Business,"Thu, Nov 10, 2022 10:00 AM EST (-05:00) + 12 more events",https://www.eventbrite.com/e/financing-your-small-business-tickets-230400884247?aff=ebdssbonlinesearch
568,LIVE Walk Enigmas of Machu Picchu,"Fri, Nov 25, 2022 2:00 PM EST (-05:00)",https://www.eventbrite.com/e/live-walk-enigmas-of-machu-picchu-tickets-454168418967?aff=ebdssbonlinesearch
569,Patent Public Search:  Advanced Tips for Frequent Searchers,"Tue, Nov 8, 2022 2:00 PM EST (-05:00)",https://www.eventbrite.com/e/patent-public-search-advanced-tips-for-frequent-searchers-tickets-403254373687?aff=ebdssbonlinesearch
570,Why can accessing PE at school be so difficult for autistic young people?,"Thu, Nov 10, 2022 7:30 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/why-can-accessing-pe-at-school-be-so-difficult-for-autistic-young-people-tickets-430936732367?aff=ebdssbonlinesearch
571,Optimising Health in the Postnatal Period,"Wed, Nov 9, 2022 7:00 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/optimising-health-in-the-postnatal-period-tickets-432890766937?aff=ebdssbonlinesearch
572,Free Workshop - Introduction to Dribbble's 16 week Product Design Course!,,https://www.eventbrite.com/e/free-workshop-introduction-to-dribbbles-16-week-product-design-course-tickets-450929842297?aff=ebdssbonlinesearch
573,"ADHD Women and Girls with Claire Twomey, ADHD Coach","Tue, Nov 22, 2022 7:00 PM GMT (+00:00)",https://www.eventbrite.ie/e/adhd-women-and-girls-with-claire-twomey-adhd-coach-tickets-406990117397?aff=ebdssbonlinesearch
574,"NATIONAL VIRTUAL CAREER FAIR - SEPTEMBER 1ST, 2022","Thu, Dec 22, 2022 1:00 PM EST (-05:00)",https://www.eventbrite.ca/e/national-virtual-career-fair-september-1st-2022-tickets-109692124096?aff=ebdssbonlinesearch
575,Creating Psychologically Safe and Healthy Workplaces,,https://www.eventbrite.co.uk/e/creating-psychologically-safe-and-healthy-workplaces-tickets-386795444587?aff=ebdssbonlinesearch
576,Trauma Informed Working and Adverse Childhood Experiences: Basic Awareness.,"Wed, Feb 1, 2023 10:00 AM GMT (+00:00) + 8 more events",https://www.eventbrite.co.uk/e/trauma-informed-working-and-adverse-childhood-experiences-basic-awareness-tickets-379614054857?aff=ebdssbonlinesearch
577,Norman Hartnell dresses HM the Queen: Stories from the Couturier's Archive,"Tue, Nov 15, 2022 7:00 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/norman-hartnell-dresses-hm-the-queen-stories-from-the-couturiers-archive-tickets-347053595647?aff=ebdssbonlinesearch
578,"Birth, Baby and You - Antenatal Classes by Lewisham and Greenwich NHS Trust","Sat, Dec 3, 2022 10:00 AM GMT (+00:00) + 4 more events",https://www.eventbrite.com/e/birth-baby-and-you-antenatal-classes-by-lewisham-and-greenwich-nhs-trust-tickets-313439123857?aff=ebdssbonlinesearch
579,Science Centre Lectures UCL,"Fri, Nov 11, 2022 6:30 PM GMT (+00:00) + 4 more events",https://www.eventbrite.co.uk/e/science-centre-lectures-ucl-tickets-122690930877?aff=ebdssbonlinesearch
580,Heroic Men® Summit: Identity of the Catholic Man,"Sat, Dec 10, 2022 11:00 AM CST (-06:00)",https://www.eventbrite.com/e/heroic-men-summit-identity-of-the-catholic-man-tickets-434019312447?aff=ebdssbonlinesearch
581,Brooklyn Virtual Street Art Experience,"Fri, Nov 18, 2022 2:00 PM EST (-05:00) + 5 more events",https://www.eventbrite.com/e/brooklyn-virtual-street-art-experience-tickets-63532655884?aff=ebdssbonlinesearch
582,"Trauma of Caste Book Launch with Cornel West, Prachi Patankar, &  Thenmozhi","Thu, Nov 17, 2022 8:30 PM EST (-05:00)",https://www.eventbrite.com/e/trauma-of-caste-book-launch-with-cornel-west-prachi-patankar-thenmozhi-tickets-439087892707?aff=ebdssbonlinesearch
583,Well Enough Presents Holiday Boundary SOS with Melissa Urban,"Tue, Nov 15, 2022 8:00 PM EST (-05:00)",https://www.eventbrite.com/e/well-enough-presents-holiday-boundary-sos-with-melissa-urban-tickets-441612072597?aff=ebdssbonlinesearch
584,Ask a Former Admissions Officer Anything,"Tue, Nov 15, 2022 5:30 PM PST (-08:00)",https://www.eventbrite.com/e/ask-a-former-admissions-officer-anything-tickets-444374806007?aff=ebdssbonlinesearch
585,Skills Assessment Webinar - 24th November 2022,"Thu, Nov 24, 2022 2:40 PM AEDT (+11:00) + 2 more events",https://www.eventbrite.com.au/e/skills-assessment-webinar-24th-november-2022-tickets-456543954257?aff=ebdssbonlinesearch
586,Tres técnicas para  conseguir la calma  en momentos de estrés o ansiedad,"Tue, Nov 15, 2022 7:00 PM CST (-06:00)",https://www.eventbrite.com.mx/e/tres-tecnicas-para-conseguir-la-calma-en-momentos-de-estres-o-ansiedad-tickets-441153440817?aff=ebdssbonlinesearch
587,"Loving Me:  Mind, Body & Soul","Sat, Nov 19, 2022 10:00 AM EST (-05:00)",https://www.eventbrite.com/e/loving-me-mind-body-soul-tickets-397363945257?aff=ebdssbonlinesearch
588,Sankofa Series,"Tue, Nov 8, 2022 4:00 PM EST (-05:00) + 86 more events",https://www.eventbrite.com/e/sankofa-series-tickets-114766164688?aff=ebdssbonlinesearch
589,Bookkeepers Summit Manila 2022,,https://www.eventbrite.com/e/bookkeepers-summit-manila-2022-tickets-401189367197?aff=ebdssbonlinesearch
590,Free Webinar: How can managers effectively reduce work-related stressors?,"Thu, Nov 10, 2022 8:45 AM NZDT (+13:00)",https://www.eventbrite.co.nz/e/free-webinar-how-can-managers-effectively-reduce-work-related-stressors-tickets-420988246177?aff=ebdssbonlinesearch
591,"STR pateikimo pagrindai, struktūra ir metodiniai pagrindai","Thu, Nov 10, 2022 10:00 AM EET (+02:00)",https://www.eventbrite.com/e/str-pateikimo-pagrindai-struktura-ir-metodiniai-pagrindai-tickets-445894551607?aff=ebdssbonlinesearch
592,"Skilled Trades & Manufacturing Virtual Career Fair - August 16th, 2022","Tue, Nov 8, 2022 1:00 PM EST (-05:00) + 1 more event",https://www.eventbrite.ca/e/skilled-trades-manufacturing-virtual-career-fair-august-16th-2022-tickets-117300285311?aff=ebdssbonlinesearch
593,International Child Protection Lecture – The Decolonisation of Social Work,"Tue, Nov 15, 2022 9:30 AM GMT (+00:00)",https://www.eventbrite.co.uk/e/international-child-protection-lecture-the-decolonisation-of-social-work-tickets-377894010157?aff=ebdssbonlinesearch
594,Multidisciplinary Mental Health Research: How to do it (better),"Thu, Nov 10, 2022 5:30 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/multidisciplinary-mental-health-research-how-to-do-it-better-tickets-403368795927?aff=ebdssbonlinesearch
595,"A BSC #HCNet Series: Anti-Fascism, Decolonisation & Critical Race Theory","Wed, Nov 9, 2022 4:00 PM GMT (+00:00) + 3 more events",https://www.eventbrite.com/e/a-bsc-hcnet-series-anti-fascism-decolonisation-critical-race-theory-tickets-414108428457?aff=ebdssbonlinesearch
596,Murad The Science of Stressed Skin- CEU Eligible,"Mon, Nov 7, 2022 3:00 PM CST (-06:00)",https://www.eventbrite.com/e/murad-the-science-of-stressed-skin-ceu-eligible-tickets-418324769647?aff=ebdssbonlinesearch
597,B&N Midday Mystery Virtual Event: Anthony Horowitz's THE TWIST OF A KNIFE!,"Tue, Nov 15, 2022 3:00 PM EST (-05:00)",https://www.eventbrite.com/e/bn-midday-mystery-virtual-event-anthony-horowitzs-the-twist-of-a-knife-tickets-406266252297?aff=ebdssbonlinesearch
598,"Oh, Christmas Tree! Your Expert Treetorial - Free","Wed, Nov 16, 2022 7:00 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/oh-christmas-tree-your-expert-treetorial-free-tickets-439103970797?aff=ebdssbonlinesearch
599,Sonder Social: Plan Your Upcoming Week!,"Sun, Nov 13, 2022 4:00 PM PST (-08:00)",https://www.eventbrite.com/e/sonder-social-plan-your-upcoming-week-tickets-442526688237?aff=ebdssbonlinesearch
600,Putting the Pro in Product: How to Turbocharge Your Skills,"Wed, Nov 16, 2022 1:00 PM EST (-05:00)",https://www.eventbrite.com/e/putting-the-pro-in-product-how-to-turbocharge-your-skills-tickets-429858216497?aff=ebdssbonlinesearch
601,My Skin My Story:  Leading Women of Colour Panel,"Thu, Nov 10, 2022 12:00 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/my-skin-my-story-leading-women-of-colour-panel-registration-441506135737?aff=ebdssbonlinesearch
602,Dose-Response in Non-Invasive Brain Stimulation - Human Level,"Thu, Nov 10, 2022 10:00 AM EST (-05:00)",https://www.eventbrite.com/e/dose-response-in-non-invasive-brain-stimulation-human-level-tickets-442632595007?aff=ebdssbonlinesearch
603,Mental Health in Focus:  The Access to Work Mental Health Support Service,"Tue, Dec 6, 2022 12:00 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/mental-health-in-focus-the-access-to-work-mental-health-support-service-tickets-112993635004?aff=ebdssbonlinesearch
604,"Autism, Communication and Social Interaction","Fri, Nov 18, 2022 9:30 AM GMT (+00:00) + 1 more event",https://www.eventbrite.co.uk/e/autism-communication-and-social-interaction-tickets-380149476317?aff=ebdssbonlinesearch
605,Polyvagal Theory: Fundamentals for Effective Trauma Work - Kate Williams,"Fri, Nov 25, 2022 1:00 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/polyvagal-theory-fundamentals-for-effective-trauma-work-kate-williams-tickets-412504761847?aff=ebdssbonlinesearch
606,Sonder Social: Plan Your Upcoming Week!,"Sun, Nov 20, 2022 4:00 PM PST (-08:00)",https://www.eventbrite.com/e/sonder-social-plan-your-upcoming-week-tickets-442534301007?aff=ebdssbonlinesearch
607,Parent Webinar. Phonics Explained - How to help your child with phonics,"Wed, Nov 23, 2022 8:00 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/parent-webinar-phonics-explained-how-to-help-your-child-with-phonics-tickets-435603761577?aff=ebdssbonlinesearch
608,"From Salisbury to Salem: Anne Bodenham The Witch of Salisbury, Online Talk","Thu, Nov 10, 2022 7:30 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/from-salisbury-to-salem-anne-bodenham-the-witch-of-salisbury-online-talk-tickets-405190835697?aff=ebdssbonlinesearch
609,New York Startup Pitch Competition & Networking with Investors,"Wed, Nov 30, 2022 6:00 PM EST (-05:00)",https://www.eventbrite.co.uk/e/new-york-startup-pitch-competition-networking-with-investors-tickets-240479349207?aff=ebdssbonlinesearch
610,Pre-Register for School of Apostles & Prophets MASTERCLASS 2023,"Sat, Mar 4, 2023 8:00 AM CST (-06:00)",https://www.eventbrite.com/e/pre-register-for-school-of-apostles-prophets-masterclass-2023-tickets-253761616827?aff=ebdssbonlinesearch
611,Starting a Career in Cybersecurity,"Thu, Nov 24, 2022 9:00 PM AEST (+10:00) + 13 more events",https://www.eventbrite.com.au/e/starting-a-career-in-cybersecurity-tickets-272352141587?aff=ebdssbonlinesearch
612,ONLINE: Lynne Boddy | Getting to the Heart of the Matter,"Mon, Nov 7, 2022 6:00 PM GMT (+00:00)",https://www.eventbrite.co.uk/e/online-lynne-boddy-getting-to-the-heart-of-the-matter-tickets-414305778737?aff=ebdssbonlinesearch
613,Virtual IELTS Writing Workshop,"Wed, Nov 9, 2022 6:30 PM +08 (+08:00) + 1 more event",https://www.eventbrite.sg/e/virtual-ielts-writing-workshop-tickets-131978530337?aff=ebdssbonlinesearch
614,Chatbot & Conversational AI Conference in the Metaverse,"Tue, Nov 15, 2022 9:00 AM PST (-08:00)",https://www.eventbrite.com/e/chatbot-conversational-ai-conference-in-the-metaverse-tickets-397827501767?aff=ebdssbonlinesearch
615,POWERful Women Annual Conference 2022 (Hybrid),"Tue, Nov 22, 2022 9:30 AM GMT (+00:00)",https://www.eventbrite.co.uk/e/powerful-women-annual-conference-2022-hybrid-tickets-399004522267?aff=ebdssbonlinesearch
616,Comic Ethnographies: Graphic narratives and social justice research,"Wed, Nov 16, 2022 4:00 PM GMT (+00:00)",https://www.eventbrite.com/e/comic-ethnographies-graphic-narratives-and-social-justice-research-tickets-439517938987?aff=ebdssbonlinesearch
617,Beginner-Friendly Free Watercolor Holiday Doodles Class,"Wed, Nov 16, 2022 11:00 AM PST (-08:00)",https://www.eventbrite.com/e/beginner-friendly-free-watercolor-holiday-doodles-class-tickets-409982236907?aff=ebdssbonlinesearch
618,Kenra Professional Richest Reds for Fall - CEU Eligible,"Mon, Nov 7, 2022 1:00 PM CST (-06:00)",https://www.eventbrite.com/e/kenra-professional-richest-reds-for-fall-ceu-eligible-tickets-423754770927?aff=ebdssbonlinesearch
619,Be smarter with tax in 2023,"Thu, Nov 24, 2022 12:00 PM AEDT (+11:00)",https://www.eventbrite.com.au/e/be-smarter-with-tax-in-2023-tickets-422254142507?aff=ebdssbonlinesearch
620,Migration History Seminar Series,"Wed, Nov 16, 2022 5:00 PM GMT (+00:00) + 6 more events",https://www.eventbrite.co.uk/e/migration-history-seminar-series-tickets-383872040607?aff=ebdssbonlinesearch
621,Getting Along  Author Amy Gallo : Stanford d.school MOC,"Wed, Nov 9, 2022 10:00 AM PST (-08:00)",https://www.eventbrite.com/e/getting-along-author-amy-gallo-stanford-dschool-moc-tickets-416253404137?aff=ebdssbonlinesearch
622,"Biomedical Informatics Entrepreneurs Salon: Anne Wojcicki, 23andMe","Tue, Nov 8, 2022 5:00 PM EST (-05:00)",https://www.eventbrite.com/e/biomedical-informatics-entrepreneurs-salon-anne-wojcicki-23andme-tickets-440388432657?aff=ebdssbonlinesearch
623,Serious/Long-Term Relationship US Black Singles Online Speed Dating,"Fri, Dec 9, 2022 7:00 PM CST (-06:00) + 10 more events",https://www.eventbrite.com/e/seriouslong-term-relationship-us-black-singles-online-speed-dating-tickets-381469113387?aff=ebdssbonlinesearch
624,How to Find and Close More Deals: Sales for Startups,"Wed, Nov 16, 2022 11:00 AM PST (-08:00)",https://www.eventbrite.com/e/how-to-find-and-close-more-deals-sales-for-startups-tickets-425326050667?aff=ebdssbonlinesearch
625,How Do You Know it Works? A Beginner's Guide to Software Testing,"Wed, Nov 30, 2022 5:00 PM PST (-08:00)",https://www.eventbrite.com/e/how-do-you-know-it-works-a-beginners-guide-to-software-testing-tickets-429354580107?aff=ebdssbonlinesearch
